,Unnamed: 0,class,cap-shapenum,cap-surfacenum,cap-colornum,bruisesnum,odornum,gill-attachmentnum,gill-spacingnum,gill-sizenum,gill-colornum,stalk-shapenum,stalk-rootnum,stalk-surface-above-ringnum,stalk-surface-below-ringnum,stalk-color-above-ringnum,stalk-color-below-ringnum,veil-typenum,veil-colornum,ring-numbernum,ring-typenum,spore-print-colornum,populationnum,habitatnum,poison,edible
1026,1026,e,5,0,4,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5,0,1
420,420,e,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1,0,1
4485,4485,p,5,3,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,0,1,0
4245,4245,p,5,2,8,1,2,1,0,0,3,1,1,0,2,7,7,0,2,1,4,1,3,1,1,0
3067,3067,e,2,3,3,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,2,5,0,0,1
6858,6858,p,3,3,4,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0,1,0
7579,7579,p,3,3,4,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4,1,0
7595,7595,p,3,2,2,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2,1,0
696,696,e,0,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
5691,5691,e,2,3,5,1,5,1,0,0,1,0,0,2,2,2,7,0,2,2,0,7,1,6,0,1
3168,3168,p,5,3,3,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,4,4,1,0
805,805,e,2,3,9,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,1,0,1
2007,2007,e,2,0,8,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,3,1,0,1
1260,1260,p,2,3,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,4,1,1,0
4788,4788,e,2,3,4,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,3,4,0,0,1
5074,5074,p,5,3,4,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2,1,0
7133,7133,e,0,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,0,4,2,0,1
3152,3152,p,5,0,3,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,0,1,0
6263,6263,p,2,2,2,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0,1,0
3314,3314,e,2,3,3,1,5,1,0,0,9,1,1,2,2,7,6,0,2,1,4,2,5,0,0,1
4322,4322,p,5,0,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,4,1,0
6831,6831,p,2,2,4,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4,1,0
138,138,p,5,2,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,1,1,0
1972,1972,p,5,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,5,1,0
673,673,e,5,0,9,1,3,1,1,1,10,1,1,2,2,7,7,0,2,1,4,6,4,0,0,1
7834,7834,e,3,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,1,1,4,3,1,2,0,1
7703,7703,p,3,3,2,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2,1,0
556,556,p,5,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,5,1,0
7464,7464,p,3,3,4,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0,1,0
7540,7540,e,5,2,8,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,2,1,0,1
3594,3594,p,2,0,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,1,1,0
5999,5999,p,2,3,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,5,1,1,0
4228,4228,p,5,0,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,1,1,0
3615,3615,e,2,3,3,1,5,1,0,0,5,1,1,2,2,7,7,0,2,1,4,2,5,0,0,1
1920,1920,e,5,0,2,1,5,1,0,0,9,1,1,2,2,3,7,0,2,1,4,2,5,0,0,1
6327,6327,p,5,2,2,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2,1,0
325,325,e,0,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1,0,1
3980,3980,p,2,3,3,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,1,1,0
2527,2527,e,5,3,4,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,2,5,0,0,1
731,731,e,5,0,4,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,3,1,0,1
6483,6483,p,5,2,2,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0,1,0
1167,1167,e,5,0,4,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,2,5,0,0,1
5044,5044,p,2,2,0,1,2,1,0,0,10,1,1,0,2,7,7,0,2,1,4,1,4,1,1,0
7759,7759,e,0,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,1,1,4,3,4,2,0,1
5072,5072,p,5,3,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,4,1,1,0
1176,1176,e,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
434,434,e,2,2,8,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
3884,3884,e,2,3,4,1,5,1,0,0,9,1,1,2,2,3,7,0,2,1,4,3,5,0,0,1
1584,1584,e,2,2,3,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,3,1,0,1
4954,4954,p,5,0,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,4,4,1,0
3078,3078,p,2,0,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,4,1,0
2794,2794,e,5,0,2,1,5,1,0,0,10,1,1,2,2,6,3,0,2,1,4,3,4,0,0,1
1718,1718,e,2,2,3,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,3,1,0,1
6209,6209,p,2,3,2,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0,1,0
7267,7267,p,3,3,2,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4,1,0
5494,5494,p,2,3,8,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,5,4,3,1,0
771,771,e,0,2,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
6710,6710,p,2,2,2,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2,1,0
6922,6922,p,3,2,2,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0,1,0
171,171,e,0,2,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1,0,1
6024,6024,p,2,3,2,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0,1,0
4279,4279,p,2,0,9,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,5,1,1,0
550,550,e,2,0,4,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,5,5,0,1
2679,2679,e,2,0,3,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,2,5,0,0,1
477,477,e,0,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1,0,1
1863,1863,e,5,0,3,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,3,5,0,0,1
2176,2176,e,2,0,4,1,5,1,0,0,10,1,1,2,2,3,7,0,2,1,4,2,5,0,0,1
5552,5552,p,5,2,0,1,2,1,0,0,10,1,1,0,0,7,7,0,2,1,4,1,3,1,1,0
4569,4569,p,5,0,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,4,1,0
343,343,e,2,0,9,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
4863,4863,p,2,0,9,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,4,1,0
4700,4700,p,2,3,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,4,1,0
6268,6268,p,5,2,2,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4,1,0
4169,4169,p,2,3,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,1,1,0
1208,1208,e,2,2,8,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,2,0,1,0,1
6137,6137,p,2,2,4,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0,1,0
7785,7785,p,3,2,4,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2,1,0
4294,4294,p,2,0,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,4,1,0
1676,1676,e,5,2,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,0,1,0,1
6559,6559,p,5,2,4,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2,1,0
3648,3648,p,5,0,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,0,1,0
5814,5814,e,2,0,1,0,5,1,1,1,10,0,1,2,2,7,4,0,2,1,0,7,4,2,0,1
6747,6747,p,2,2,4,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4,1,0
3868,3868,p,5,0,8,0,1,1,1,1,9,0,1,2,2,7,7,0,2,1,4,2,4,0,1,0
5637,5637,p,2,3,8,1,5,1,0,0,2,0,1,2,2,7,7,0,2,2,4,5,4,1,1,0
6158,6158,p,5,3,2,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0,1,0
4264,4264,p,5,0,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,1,1,0
5121,5121,p,2,2,0,1,2,1,0,0,7,1,1,2,2,7,7,0,2,1,4,1,4,1,1,0
3617,3617,e,2,0,2,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,3,5,0,0,1
416,416,e,5,0,8,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0,0,1
6169,6169,p,2,3,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0,1,0
7734,7734,p,3,3,4,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2,1,0
7152,7152,p,5,2,2,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0,1,0
8005,8005,p,5,3,2,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0,1,0
6620,6620,p,2,3,2,0,7,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0,1,0
7239,7239,e,2,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,4,1,2,0,1
2310,2310,e,5,0,4,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,3,5,0,0,1
2590,2590,e,5,3,2,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,2,5,0,0,1
7783,7783,e,0,0,3,0,5,1,1,0,10,0,0,2,1,7,7,0,2,2,4,7,2,1,0,1
5679,5679,e,5,3,4,1,5,1,0,0,10,0,0,2,2,2,2,0,2,2,0,7,1,6,0,1
4789,4789,p,5,3,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,4,1,0
4029,4029,p,5,3,3,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,4,0,1,0
1645,1645,e,5,0,8,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,2,0,1,0,1
5900,5900,p,5,3,4,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2,1,0
6493,6493,p,2,2,2,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2,1,0
7667,7667,p,3,2,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0,1,0
2249,2249,e,2,0,2,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,2,5,0,0,1
71,71,e,0,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
5349,5349,p,2,2,3,1,2,1,0,0,10,1,1,2,2,7,7,0,2,1,4,1,4,1,1,0
7292,7292,e,2,3,4,0,5,1,0,0,10,0,1,3,3,4,4,0,2,2,4,7,5,0,0,1
2078,2078,e,5,2,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,3,1,0,1
6550,6550,p,3,2,2,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4,1,0
5156,5156,p,5,2,0,1,2,1,0,0,10,1,1,2,2,7,7,0,2,1,4,1,3,1,1,0
7251,7251,e,2,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,3,1,2,0,1
7693,7693,p,3,2,4,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0,1,0
3284,3284,p,5,0,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,0,1,0
998,998,e,0,2,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
1521,1521,e,2,2,8,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,3,1,0,1
7118,7118,p,3,3,2,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,4,1,0
7909,7909,e,5,0,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,3,1,0,1
4519,4519,e,5,2,0,1,5,1,0,0,10,0,0,2,2,2,7,0,2,2,0,7,1,6,0,1
2329,2329,e,5,3,2,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,2,5,0,0,1
6085,6085,p,2,3,4,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0,1,0
4271,4271,p,5,3,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,5,0,1,0
5744,5744,p,2,3,0,1,5,1,0,0,2,0,1,2,2,7,7,0,2,2,4,5,4,3,1,0
7375,7375,e,5,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,0,4,2,0,1
7885,7885,p,3,2,2,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0,1,0
2661,2661,e,5,0,2,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,3,4,0,0,1
559,559,e,5,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
4811,4811,p,2,0,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,1,1,0
7726,7726,p,3,2,4,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0,1,0
6639,6639,p,5,2,4,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2,1,0
2267,2267,e,5,3,4,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,3,4,0,0,1
6748,6748,p,5,2,2,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2,1,0
2079,2079,e,5,3,2,1,5,1,0,0,9,1,1,2,2,7,6,0,2,1,4,3,5,0,0,1
6627,6627,p,5,2,2,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2,1,0
1727,1727,e,2,2,4,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,3,1,0,1
5505,5505,p,5,2,3,1,2,1,0,0,3,1,1,2,2,7,7,0,2,1,4,1,4,1,1,0
3267,3267,e,2,3,4,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,3,4,0,0,1
1515,1515,e,2,0,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,0,1,0,1
7925,7925,p,3,2,2,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4,1,0
6459,6459,p,2,2,2,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0,1,0
7711,7711,p,3,2,4,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2,1,0
298,298,e,2,2,9,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
511,511,e,0,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,1,0,1
2719,2719,e,5,3,2,1,5,1,0,0,9,1,1,2,2,7,7,0,2,1,4,2,4,0,0,1
6678,6678,p,5,2,2,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2,1,0
3662,3662,e,5,3,4,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,2,5,0,0,1
5452,5452,p,2,3,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,4,4,1,0
7467,7467,e,0,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,4,1,2,0,1
7491,7491,p,3,3,4,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0,1,0
6973,6973,p,2,3,4,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4,1,0
6144,6144,p,5,3,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4,1,0
2209,2209,e,5,3,3,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,3,4,0,0,1
5812,5812,p,2,2,3,1,2,1,0,0,3,1,1,2,2,7,7,0,2,1,4,1,3,1,1,0
2849,2849,e,5,0,3,1,5,1,0,0,10,1,1,2,2,3,6,0,2,1,4,3,4,0,0,1
6518,6518,p,2,3,2,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2,1,0
8117,8117,p,3,2,2,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0,1,0
6152,6152,p,5,2,4,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4,1,0
4732,4732,e,2,3,4,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,3,5,0,0,1
3328,3328,p,5,0,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,4,1,0
2929,2929,e,5,0,4,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
3555,3555,e,2,0,2,1,5,1,0,0,7,1,1,2,2,7,6,0,2,1,4,2,4,0,0,1
3696,3696,e,2,3,4,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,3,4,0,0,1
5243,5243,e,3,2,0,1,5,1,0,0,1,0,0,2,2,7,2,0,2,2,0,7,1,6,0,1
1236,1236,e,2,2,3,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,0,1,0,1
3947,3947,p,2,3,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,1,1,0
4452,4452,p,5,3,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,1,1,0
1025,1025,p,2,3,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,1,1,0
3493,3493,e,2,3,3,1,5,1,0,0,9,1,1,2,2,6,7,0,2,1,4,3,4,0,0,1
7670,7670,p,3,3,4,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0,1,0
2917,2917,e,2,0,4,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,2,5,0,0,1
4115,4115,p,2,0,9,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,1,1,0
7757,7757,p,3,2,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4,1,0
6042,6042,p,2,3,4,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2,1,0
2910,2910,e,2,0,3,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,3,5,0,0,1
3653,3653,p,5,0,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,4,1,0
6941,6941,e,2,3,4,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,7,4,4,0,1
8007,8007,p,3,2,2,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0,1,0
5274,5274,p,5,3,4,0,7,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2,1,0
3071,3071,e,5,3,4,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,2,5,0,0,1
2844,2844,e,2,2,4,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,3,1,0,1
5327,5327,p,2,0,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,1,1,0
7234,7234,e,0,2,3,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,2,1,0,1
7471,7471,p,3,3,2,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0,1,0
4363,4363,p,5,0,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,1,1,0
4031,4031,p,5,2,8,0,1,1,1,1,9,0,1,2,2,7,7,0,2,1,4,2,3,0,1,0
3385,3385,e,5,0,2,1,5,1,0,0,9,1,1,2,2,6,7,0,2,1,4,2,4,0,0,1
6948,6948,p,5,2,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2,1,0
3335,3335,e,2,3,4,1,5,1,0,0,10,1,1,2,2,3,6,0,2,1,4,2,4,0,0,1
3125,3125,e,2,3,3,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,3,5,0,0,1
4997,4997,p,2,0,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,4,1,0
4820,4820,p,2,2,8,1,2,1,0,0,10,1,1,0,0,7,7,0,2,1,4,1,4,1,1,0
3798,3798,e,2,0,3,1,5,1,0,0,9,1,1,2,2,7,3,0,2,1,4,3,4,0,0,1
935,935,e,2,2,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,3,1,0,1
5973,5973,p,5,3,2,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2,1,0
4461,4461,p,5,3,4,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0,1,0
7374,7374,p,3,2,2,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4,1,0
4644,4644,p,2,3,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,4,1,0
6806,6806,p,2,3,4,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0,1,0
136,136,e,2,0,8,1,3,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
2022,2022,e,5,0,4,1,5,1,0,0,9,1,1,2,2,7,3,0,2,1,4,3,5,0,0,1
2436,2436,e,2,0,3,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,3,5,0,0,1
2171,2171,e,5,0,3,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,3,4,0,0,1
1158,1158,e,2,0,8,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,3,1,0,1
4566,4566,p,5,3,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,4,1,0
966,966,p,2,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,3,1,1,0
5532,5532,p,2,3,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,0,1,0
5851,5851,p,5,2,3,1,2,1,0,0,10,1,1,0,0,7,7,0,2,1,4,1,3,1,1,0
1195,1195,p,5,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,1,1,0
893,893,e,0,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
2680,2680,e,2,0,4,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,3,4,0,0,1
1604,1604,e,2,0,8,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,3,1,0,1
2753,2753,e,5,3,3,1,5,1,0,0,10,1,1,2,2,3,3,0,2,1,4,2,4,0,0,1
7059,7059,p,5,2,2,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4,1,0
7807,7807,e,3,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,0,1,2,0,1
1235,1235,e,2,0,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,0,1,0,1
2424,2424,e,5,0,2,1,5,1,0,0,9,1,1,2,2,7,7,0,2,1,4,3,5,0,0,1
688,688,e,5,3,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3,0,1
6413,6413,p,2,2,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2,1,0
4074,4074,e,2,3,4,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,3,4,0,0,1
3985,3985,p,2,0,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,5,1,1,0
4542,4542,p,5,0,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,1,1,0
2392,2392,e,5,3,3,1,5,1,0,0,9,1,1,2,2,6,7,0,2,1,4,2,4,0,0,1
4908,4908,p,5,3,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,1,1,0
1939,1939,e,5,2,3,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,3,1,0,1
1715,1715,e,5,0,3,1,5,1,0,0,9,1,1,2,2,6,6,0,2,1,4,2,5,0,0,1
2393,2393,e,5,3,3,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,2,4,0,0,1
4985,4985,p,2,0,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,4,1,1,0
2425,2425,e,2,0,4,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,3,4,0,0,1
73,73,e,5,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,3,4,0,1
6132,6132,p,2,2,4,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2,1,0
6998,6998,e,5,2,3,0,5,1,1,0,10,0,0,2,1,7,7,0,2,2,4,7,3,1,0,1
1814,1814,e,5,2,8,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,0,1,0,1
1665,1665,p,5,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,1,1,0
4185,4185,p,5,0,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,4,1,0
4230,4230,p,5,0,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,0,1,0
4723,4723,p,5,3,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,1,1,0
2252,2252,e,2,0,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,3,1,0,1
6830,6830,p,2,2,4,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4,1,0
4809,4809,p,2,0,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,0,1,0
3995,3995,p,5,3,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,1,1,0
3032,3032,e,2,0,2,1,5,1,0,0,9,1,1,2,2,3,6,0,2,1,4,2,5,0,0,1
6033,6033,p,2,2,2,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4,1,0
4219,4219,p,2,3,3,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,0,1,0
7516,7516,e,5,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,4,1,2,0,1
269,269,p,2,3,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,3,5,1,0
