,class,cap-shapenum,cap-surfacenum,cap-colornum,bruisesnum,odornum,gill-attachmentnum,gill-spacingnum,gill-sizenum,gill-colornum,stalk-shapenum,stalk-rootnum,stalk-surface-above-ringnum,stalk-surface-below-ringnum,stalk-color-above-ringnum,stalk-color-below-ringnum,veil-typenum,veil-colornum,ring-numbernum,ring-typenum,spore-print-colornum,populationnum,habitatnum,poison,edible
6028,p,2,3,2,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0,1,0
6029,p,2,2,2,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2,1,0
6030,p,2,2,4,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4,1,0
6031,p,2,3,2,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4,1,0
6032,p,5,2,2,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2,1,0
6033,p,2,2,2,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4,1,0
6034,p,5,2,4,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0,1,0
6035,p,2,3,4,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4,1,0
6036,p,5,3,2,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2,1,0
6037,p,2,3,4,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2,1,0
6038,e,0,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,3,1,2,0,1
6039,p,2,2,4,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0,1,0
6040,e,5,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,3,4,2,0,1
6041,p,2,3,2,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0,1,0
6042,p,2,3,4,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2,1,0
6043,p,2,3,2,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4,1,0
6044,p,2,2,4,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2,1,0
6045,p,5,3,2,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2,1,0
6046,p,5,2,4,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0,1,0
6047,p,2,2,4,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0,1,0
6048,p,2,3,2,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0,1,0
6049,p,2,2,4,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0,1,0
6050,p,2,2,4,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4,1,0
6051,p,2,2,4,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2,1,0
6052,p,2,3,2,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0,1,0
6053,p,2,2,2,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2,1,0
6054,p,5,3,2,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2,1,0
6055,p,5,2,2,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0,1,0
6056,p,2,2,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0,1,0
6057,p,2,3,4,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,4,1,0
6058,p,5,3,2,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0,1,0
6059,p,3,2,2,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2,1,0
6060,p,3,2,4,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2,1,0
6061,p,2,3,4,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0,1,0
6062,p,5,2,2,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2,1,0
6063,p,5,3,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2,1,0
6064,p,2,3,2,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4,1,0
6065,p,2,3,4,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2,1,0
6066,p,2,2,2,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4,1,0
6067,p,5,2,4,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4,1,0
6068,e,5,0,8,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,2,1,0,1
6069,p,2,3,4,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4,1,0
6070,p,5,2,4,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0,1,0
6071,p,5,2,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0,1,0
6072,p,2,2,4,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2,1,0
6073,p,2,2,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2,1,0
6074,p,5,3,2,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2,1,0
6075,p,5,2,2,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0,1,0
6076,p,2,2,4,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2,1,0
6077,p,3,2,4,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4,1,0
6078,p,2,3,4,0,7,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,4,1,0
6079,p,5,2,4,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2,1,0
6080,p,2,3,2,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2,1,0
6081,p,5,2,2,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0,1,0
6082,p,2,2,4,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2,1,0
6083,p,2,3,4,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4,1,0
6084,p,3,3,4,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2,1,0
6085,p,2,3,4,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0,1,0
6086,p,2,2,4,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0,1,0
6087,p,5,2,2,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2,1,0
6088,p,2,2,4,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2,1,0
6089,p,2,2,4,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0,1,0
6090,p,2,2,2,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2,1,0
6091,p,2,3,4,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2,1,0
6092,p,2,2,4,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0,1,0
6093,p,2,3,4,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2,1,0
6094,p,2,2,2,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2,1,0
6095,p,2,2,2,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2,1,0
6096,p,5,3,2,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4,1,0
6097,p,2,2,4,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4,1,0
6098,p,5,3,2,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0,1,0
6099,p,2,3,2,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2,1,0
6100,p,5,2,4,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4,1,0
6101,p,2,3,4,0,7,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,4,1,0
6102,p,2,3,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0,1,0
6103,p,5,3,2,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2,1,0
6104,p,2,3,4,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0,1,0
6105,p,2,3,4,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2,1,0
6106,p,5,3,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2,1,0
6107,p,2,3,4,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2,1,0
6108,p,2,2,4,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2,1,0
6109,p,5,2,4,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4,1,0
6110,p,2,3,2,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4,1,0
6111,p,5,3,2,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2,1,0
6112,p,5,2,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4,1,0
6113,p,2,2,2,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,2,1,0
6114,p,2,3,2,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0,1,0
6115,p,5,3,2,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2,1,0
6116,p,5,3,2,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2,1,0
6117,p,5,2,4,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2,1,0
6118,p,5,2,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2,1,0
6119,p,3,2,2,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4,1,0
6120,e,5,2,1,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,7,4,4,0,1
6121,p,5,2,2,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4,1,0
6122,p,2,2,4,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0,1,0
6123,p,5,2,4,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2,1,0
6124,p,2,3,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4,1,0
6125,p,2,3,2,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2,1,0
6126,p,2,2,2,0,7,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,2,1,0
6127,p,5,3,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2,1,0
6128,p,5,2,2,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2,1,0
6129,p,5,2,4,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0,1,0
6130,p,5,3,2,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0,1,0
6131,p,2,2,2,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4,1,0
6132,p,2,2,4,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2,1,0
6133,p,2,3,2,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,4,1,0
6134,p,5,3,2,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2,1,0
6135,p,3,2,2,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,4,1,0
6136,p,2,3,4,0,7,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0,1,0
6137,p,2,2,4,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0,1,0
6138,p,5,2,2,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4,1,0
6139,p,2,2,4,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2,1,0
6140,p,2,2,2,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4,1,0
6141,p,2,3,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2,1,0
6142,e,0,0,8,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,2,1,0,1
6143,p,5,3,2,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2,1,0
6144,p,5,3,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4,1,0
6145,p,2,3,2,0,7,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2,1,0
6146,p,2,3,2,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2,1,0
6147,e,3,0,8,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,3,1,0,1
6148,p,5,2,4,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4,1,0
6149,p,2,2,4,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4,1,0
6150,p,5,2,4,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0,1,0
6151,p,2,2,2,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0,1,0
6152,p,5,2,4,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4,1,0
6153,p,5,2,4,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4,1,0
6154,p,5,2,2,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4,1,0
6155,p,3,2,4,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0,1,0
6156,p,5,3,2,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0,1,0
6157,p,5,2,2,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0,1,0
6158,p,5,3,2,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0,1,0
6159,p,5,2,2,0,7,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0,1,0
6160,p,5,2,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0,1,0
6161,p,5,2,2,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2,1,0
6162,p,5,2,2,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0,1,0
6163,p,2,3,2,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0,1,0
6164,p,5,2,4,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0,1,0
6165,p,2,2,4,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0,1,0
6166,p,5,2,2,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0,1,0
6167,p,2,2,2,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4,1,0
6168,p,5,2,4,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2,1,0
6169,p,2,3,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0,1,0
6170,p,5,2,4,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2,1,0
6171,p,3,2,4,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4,1,0
6172,p,2,2,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2,1,0
6173,p,2,2,2,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2,1,0
6174,p,2,3,2,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4,1,0
6175,p,3,2,4,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4,1,0
6176,p,2,3,4,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2,1,0
6177,p,2,2,2,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,4,1,0
6178,p,5,3,2,0,7,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0,1,0
6179,p,2,2,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2,1,0
6180,p,2,3,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2,1,0
6181,p,2,2,4,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0,1,0
6182,p,2,2,4,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0,1,0
6183,p,5,3,2,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4,1,0
6184,p,5,3,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2,1,0
6185,p,2,2,2,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4,1,0
6186,p,3,3,2,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0,1,0
6187,p,2,3,2,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4,1,0
6188,p,3,3,4,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0,1,0
6189,p,5,2,2,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2,1,0
6190,p,5,3,2,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4,1,0
6191,p,5,2,4,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2,1,0
6192,p,2,3,4,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2,1,0
6193,p,5,2,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4,1,0
6194,e,0,2,3,0,5,1,1,0,10,0,0,2,1,7,7,0,2,2,4,7,2,1,0,1
6195,p,5,3,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4,1,0
6196,p,5,2,2,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0,1,0
6197,p,2,3,2,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2,1,0
6198,p,5,2,2,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4,1,0
6199,p,2,3,2,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0,1,0
6200,p,2,3,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2,1,0
6201,p,5,2,4,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0,1,0
6202,p,2,3,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4,1,0
6203,e,3,2,8,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,3,1,0,1
6204,p,2,3,2,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4,1,0
6205,p,5,2,2,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4,1,0
6206,p,2,3,4,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2,1,0
6207,p,2,3,4,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2,1,0
6208,p,5,2,2,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2,1,0
6209,p,2,3,2,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0,1,0
6210,p,2,3,2,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4,1,0
6211,p,2,2,4,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4,1,0
6212,p,5,3,2,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4,1,0
6213,p,2,3,2,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0,1,0
6214,e,0,0,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,2,1,0,1
6215,p,3,3,2,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2,1,0
6216,p,5,3,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2,1,0
6217,p,3,2,2,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2,1,0
6218,p,5,2,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4,1,0
6219,e,3,2,8,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,3,1,0,1
6220,p,2,2,2,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0,1,0
6221,p,5,2,4,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4,1,0
6222,p,3,2,2,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4,1,0
6223,p,3,3,4,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,2,1,0
6224,p,3,3,2,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4,1,0
6225,p,5,2,2,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0,1,0
6226,p,2,2,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4,1,0
6227,p,2,3,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4,1,0
6228,p,5,3,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0,1,0
6229,p,2,3,4,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0,1,0
6230,p,5,3,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0,1,0
6231,p,2,3,4,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2,1,0
6232,p,5,3,2,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2,1,0
6233,p,3,3,4,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2,1,0
6234,p,2,2,2,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2,1,0
6235,p,5,2,4,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4,1,0
6236,p,2,3,4,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0,1,0
6237,p,2,2,2,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0,1,0
6238,p,5,2,2,0,8,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0,1,0
6239,p,2,2,4,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0,1,0
6240,p,2,3,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2,1,0
6241,p,5,3,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0,1,0
6242,p,5,2,2,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0,1,0
6243,p,2,3,2,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2,1,0
6244,p,2,2,2,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2,1,0
6245,p,2,3,2,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0,1,0
6246,p,5,2,4,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2,1,0
6247,p,2,2,4,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0,1,0
6248,p,5,2,4,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2,1,0
6249,p,2,3,4,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4,1,0
6250,p,3,3,4,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0,1,0
6251,p,5,2,2,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4,1,0
6252,p,2,3,4,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0,1,0
6253,p,5,3,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4,1,0
6254,p,2,3,2,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0,1,0
6255,p,5,3,2,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0,1,0
6256,p,2,3,2,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2,1,0
6257,p,2,3,2,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0,1,0
6258,p,2,2,2,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2,1,0
6259,p,3,3,2,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,2,1,0
6260,p,5,2,2,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4,1,0
6261,e,3,2,3,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,3,1,0,1
6262,p,5,2,4,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2,1,0
6263,p,2,2,2,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0,1,0
6264,p,2,2,4,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0,1,0
6265,p,2,2,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2,1,0
6266,p,2,3,4,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4,1,0
6267,p,5,2,2,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4,1,0
6268,p,5,2,2,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4,1,0
6269,p,5,2,2,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0,1,0
6270,p,5,2,2,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4,1,0
6271,p,2,2,2,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0,1,0
6272,p,5,2,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4,1,0
6273,p,5,2,4,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2,1,0
6274,p,2,2,4,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2,1,0
6275,p,3,3,4,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0,1,0
6276,p,5,3,2,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4,1,0
6277,p,5,2,4,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2,1,0
6278,p,5,2,2,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4,1,0
6279,e,0,2,8,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1,0,1
6280,p,2,2,2,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4,1,0
6281,p,5,2,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2,1,0
6282,p,5,3,2,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0,1,0
6283,p,2,3,4,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4,1,0
6284,p,2,2,2,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2,1,0
6285,p,2,3,4,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0,1,0
6286,p,2,3,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0,1,0
6287,p,2,2,4,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0,1,0
